"state","year","name","type","city","county","district","enroll","mmr","overall","xrel","xmed","xper","lat","lng"
"Arizona","2018-19","Mountain View","Public","Waddell","Maricopa",null,85,89.41,-1,null,null,14.12,33.5771849,-112.4503737
"Arizona","2018-19","American Leadership Academy - Ironwood K-6","Charter","Queen Creek","Pinal",null,94,89.36,-1,null,null,11.7,33.2211995,-111.5706417
"Arizona","2018-19","Black Mountain Elementary","Public","Golden Valley","Mohave",null,47,89.36,-1,null,null,10.64,35.2239725,-114.2216818
"Arizona","2018-19","Learning Foundation And Performing Arts Warner","Charter","Gilbert","Maricopa",null,47,89.36,-1,null,null,10.64,33.3348701,-111.7033381
"Arizona","2018-19","Fine Arts Academy","Public","Tolleson","Maricopa",null,75,89.33,-1,null,1.33,9.33,33.4303996,-112.282167
"Arizona","2018-19","Odyssey Preparatory Academy - Sienna Hills","Charter","Buckeye","Maricopa",null,75,89.33,-1,null,null,14.67,33.4733257,-112.5177806
"Arizona","2018-19","Robins Elementary","Public","Tucson","Pima",null,56,89.29,-1,null,null,10.71,32.2783294,-111.0530243
"Arizona","2018-19","Pinnacle Peak Elementary","Public","Scottsdale","Maricopa",null,74,89.19,-1,null,null,6.76,33.6935103,-111.9136582
"Arizona","2018-19","Quail Run Elementary","Public","Phoenix","Maricopa",null,111,89.19,-1,null,null,9.01,33.6617384,-112.0095769
"Arizona","2018-19","Fort Mohave Elementary","Public","Fort Mohave","Mohave",null,110,89.09,-1,null,null,5.45,34.9963455,-114.5882513
"Arizona","2018-19","Zuni Hills Elementary","Public","Peoria","Maricopa",null,82,89.02,-1,null,null,18.29,33.6882987,-112.2932379
"Arizona","2018-19","Harris Elementary","Public","Mesa","Maricopa",null,63,88.89,-1,null,null,7.94,33.3816624,-111.797508
"Arizona","2018-19","Maryvale Preparatory Academy","Charter","Phoenix","Maricopa",null,90,88.89,-1,null,null,10,33.5090702,-112.1629506
"Arizona","2018-19","Sandra Day O'Connor Elementary","Public","Mesa","Maricopa",null,54,88.89,-1,null,5.56,12.96,33.4306545,-111.7261948
"Arizona","2018-19","Legacy Traditional School - Maricopa","Charter","Maricopa","Pinal",null,125,88.8,-1,null,null,10.4,33.0422422,-112.0059983
"Arizona","2018-19","Anna Marie Jacobson Elementary","Public","Chandler","Maricopa",null,98,88.78,-1,null,null,9.18,33.2601261,-111.8681359
"Arizona","2018-19","Four Peaks Elementary","Public","Apache Junction","Pinal",null,89,88.76,-1,null,null,11.24,33.4321974,-111.5450376
"Arizona","2018-19","Copper Basin K-8","Public","Queen Creek","Pinal",null,53,88.68,-1,null,null,11.32,33.1375694,-111.5277121
"Arizona","2018-19","Hudlow Elementary","Public","Tucson","Pima",null,44,88.64,-1,null,null,9.09,32.2276299,-110.8448582
"Arizona","2018-19","Rudy G Bologna Elementary","Public","Chandler","Maricopa",null,79,88.61,-1,null,null,11.39,33.2982753,-111.8132614
"Arizona","2018-19","Finley Farms Elementary","Public","Gilbert","Maricopa",null,96,88.54,-1,null,null,10.42,33.3447442,-111.7437887
"Arizona","2018-19","Legacy Traditional School - Chandler","Charter","Chandler","Maricopa",null,139,88.49,-1,null,null,10.79,33.2599941,-111.7883885
"Arizona","2018-19","Lincoln Elementary","Public","Prescott","Yavapai",null,52,88.46,-1,null,1.92,5.77,34.540313,-112.4767012
"Arizona","2018-19","O C Johnson","Public","Yuma","Yuma",null,78,88.46,-1,null,null,1.28,32.705315,-114.6350634
"Arizona","2018-19","St Andrews Preschool & Kindergarten","Private","Tu","Pima",null,26,88.46,-1,null,null,15.38,32.3452915,-110.9825567
"Arizona","2018-19","Fireside Elementary","Public","Phoenix","Maricopa",null,121,88.43,-1,null,null,6.61,33.6810277,-112.0012097
"Arizona","2018-19","Leading Edge Academy - Maricopa Campus","Charter","Maricopa","Pinal",null,95,88.42,-1,null,null,4.21,33.049339,-112.015336
"Arizona","2018-19","Augustus H Shaw Jr","Public","Phoenix","Maricopa",null,69,88.41,-1,null,null,11.59,33.449227,-112.0537049
"Arizona","2018-19","Canyon Springs","Public","Anthem","Maricopa",null,77,88.31,-1,null,null,9.09,33.8743231,-112.1545717
"Arizona","2018-19","Kyrene De La Estrella Elementary","Public","Phoenix","Maricopa",null,68,88.24,-1,null,null,16.18,33.2927037,-112.0274069
"Arizona","2018-19","Legacy Traditional School-Queen Creek","Charter","Queen Creek","Pinal",null,144,88.19,-1,null,null,4.86,33.2581636,-111.5738423
"Arizona","2018-19","Presidio","Charter","Tucson","Pima",null,42,88.1,-1,null,null,9.52,32.2654044,-110.9468183
"Arizona","2018-19","Smoketree Elementary","Public","Lake Havasu City","Mohave",null,84,88.1,-1,null,1.19,11.9,34.4856887,-114.3215298
"Arizona","2018-19","Norterra Canyon K-8","Public","Phoenix","Maricopa",null,92,88.04,-1,null,null,13.04,33.7304824,-112.1068436
"Arizona","2018-19","Pomeroy Elementary","Public","Chandler","Maricopa",null,91,87.91,-1,null,null,8.79,33.343812,-111.868372
"Arizona","2018-19","Ventana Vista Elementary","Public","Tucson","Pima",null,74,87.84,-1,null,null,9.46,32.3170468,-110.8516123
"Arizona","2018-19","Paseo Verde Elementary","Public","Peoria","Maricopa",null,90,87.78,-1,null,null,7.78,33.6256887,-112.2275864
"Arizona","2018-19","Franklin At Alma Elementary","Public","Mesa","Maricopa",null,57,87.72,-1,null,null,12.28,33.370059,-111.862158
"Arizona","2018-19","Humboldt Elementary","Public","Humbolt","Yavapai",null,57,87.72,-1,null,null,10.53,34.5043706,-112.2394401
"Arizona","2018-19","Gavilan Peak Elementary","Public","Anthem","Maricopa",null,48,87.5,-1,null,null,6.25,33.8558673,-112.116487
"Arizona","2018-19","Greenbrier Elementary","Public","Glendale","Maricopa",null,48,87.5,-1,null,null,8.33,33.6435056,-112.191858
"Arizona","2018-19","Keystone Montessori Charter","Charter","Phoenix","Maricopa",null,24,87.5,-1,null,null,16.67,33.295443,-112.060759
"Arizona","2018-19","New Horizon School For The Performing Art","Charter","Mesa","Maricopa",null,24,87.5,-1,null,null,4.17,33.4080145,-111.8209999
"Arizona","2018-19","Great Heart Academies Archway Lincoln","Charter","Chandler","Maricopa",null,111,87.39,-1,null,2.7,14.41,33.2738864,-111.7902982
"Arizona","2018-19","Desert Mountain Elementary","Public","Queen Creek","Maricopa",null,95,87.37,-1,null,1.05,11.58,33.2462071,-111.6505228
"Arizona","2018-19","Franklin West Elementary","Public","Mesa","Maricopa",null,87,87.36,-1,null,null,11.49,33.409711,-111.8301921
"Arizona","2018-19","Pima Elementary","Public","Pima","Graham",null,63,87.3,-1,null,null,12.7,32.8938639,-109.8267446
"Arizona","2018-19","Basis Goodyear Primary","Charter","Goodyear","Maricopa",null,110,87.27,-1,null,null,14.55,33.4401517,-112.3983334
"Arizona","2018-19","Jamaica Elementary","Public","Lake Havasu City","Mohave",null,47,87.23,-1,null,null,8.51,34.4908462,-114.2876715
"Arizona","2018-19","Canyon Ridge Elementary","Public","Surprise","Maricopa",null,86,87.21,-1,null,null,12.79,33.6333024,-112.4324374
"Arizona","2018-19","Basis Chandler Primary North Campus","Charter","Chandler","Maricopa",null,125,87.2,-1,null,null,3.2,33.3070738,-111.8103792
"Arizona","2018-19","C I Waggoner","Public","Tempe","Maricopa",null,78,87.18,-1,null,null,8.97,33.342527,-111.9216111
"Arizona","2018-19","Palominas Elementary","Public","Hereford","Cochise",null,39,87.18,-1,null,null,12.82,31.3812515,-110.1251688
"Arizona","2018-19","Reid Traditional School Painted Rock Academy","Charter","Phoenix","Maricopa",null,78,87.18,-1,null,null,15.38,33.6207483,-112.1151883
"Arizona","2018-19","Roadrunner Elementary","Public","Marana","Pima",null,39,87.18,-1,null,null,7.69,32.414231,-111.3234989
"Arizona","2018-19","Hualapai Elementary","Public","Kingman","Mohave",null,148,87.16,-1,null,null,12.84,35.1930731,-114.009237
"Arizona","2018-19","Desert Willow Elementary","Public","Kingman","Mohave",null,101,87.13,-1,null,null,13.86,35.2291989,-113.9745665
"Arizona","2018-19","Archway Classical Academy - Scottsdale","Charter","Scottsdale","Maricopa",null,170,87.06,-1,null,null,12.94,33.6354116,-111.88023
"Arizona","2018-19","Weinberg Elementary","Public","Chandler","Maricopa",null,100,87,-1,null,null,15,33.2548743,-111.7544317
"Arizona","2018-19","Anasazi Elementary","Public","Scottsdale","Maricopa",null,46,86.96,-1,null,null,13.04,33.596033,-111.812324
"Arizona","2018-19","Montessori Academy","Charter","Paradise Valley","Maricopa",null,23,86.96,-1,null,null,8.7,33.5253347,-111.9448588
"Arizona","2018-19","Anthem Preparatory Academy","Charter","Anthem","Maricopa",null,61,86.89,-1,null,1.64,16.39,33.84551,-112.1372113
"Arizona","2018-19","La Senita Elementary","Public","Kingman","Mohave",null,38,86.84,-1,null,null,13.16,35.2400004,-114.0041833
"Arizona","2018-19","Navarrete Elementary","Public","Chandler","Maricopa",null,76,86.84,-1,null,null,13.16,33.211731,-111.7603482
"Arizona","2018-19","David Crockett","Public","Phoenix","Maricopa",null,91,86.81,-1,null,null,3.3,33.4545914,-112.0036519
"Arizona","2018-19","Diamond Canyon Elementary","Public","Phoenix","Maricopa",null,83,86.75,-1,null,null,14.46,33.8476811,-112.1005461
"Arizona","2018-19","Champion Chandler","Charter","Chandler","Maricopa",null,60,86.67,-1,null,null,6.67,33.300618,-111.825352
"Arizona","2018-19","Country Meadows Elementary","Public","Peoria","Maricopa",null,105,86.67,-1,null,0.95,5.71,33.557474,-112.29631
"Arizona","2018-19","Dr Daniel Bright Elementary","Public","Cottonwood","Yavapai",null,60,86.67,-1,null,null,13.33,34.7131976,-112.0309475
"Arizona","2018-19","Gilbert Christian Schools - Greenfield","Private","Gilbert","Maricopa",null,60,86.67,-1,null,null,13.33,33.2714808,-111.7373323
"Arizona","2018-19","Imagine Charter Elementary School At East","Charter","Mesa","Maricopa",null,105,86.67,-1,null,null,null,33.3921843,-111.6225677
"Arizona","2018-19","Khalsa Montessori Primary","Charter","Phoenix","Maricopa",null,30,86.67,-1,null,null,23.33,33.476259,-112.069997
"Arizona","2018-19","Great Heart Academies Archway Cicero","Charter","Scottsdale","Maricopa",null,82,86.59,-1,null,1.22,17.07,33.5414744,-111.8902718
"Arizona","2018-19","John & Carol Carlson Elementary","Public","Chandler","Maricopa",null,82,86.59,-1,null,null,17.07,33.2279844,-111.7774891
"Arizona","2018-19","Avalon Elementary","Charter","Apache Junction","Pinal",null,52,86.54,-1,null,null,5.77,33.405117,-111.554094
"Arizona","2018-19","Dr. Gary And Annette Auxier Elementary","Public","Queen Creek","Maricopa",null,141,86.52,-1,null,null,16.31,33.2428523,-111.6872021
"Arizona","2018-19","Happy Valley","Charter","Peoria","Maricopa",null,81,86.42,-1,null,1.23,12.35,33.7114803,-112.2144993
"Arizona","2018-19","Chandler Christian Academy","Private","Chandler","Maricopa",null,22,86.36,-1,null,null,9.09,33.268091,-111.825816
"Arizona","2018-19","Create Academy","Charter","Phoenix","Maricopa",null,22,86.36,-1,null,null,13.64,33.4772788,-112.0295922
"Arizona","2018-19","Duncan Elementary","Public","Duncan","Greenlee",null,22,86.36,-1,null,null,9.09,32.7474425,-109.0862518
"Arizona","2018-19","Desert Sun Elementary","Public","Scottsdale","Maricopa",null,43,86.05,-1,null,null,16.28,33.737679,-111.944107
"Arizona","2018-19","Sequoia Charter Elementary","Charter","Mesa","Maricopa",null,57,85.96,-1,null,null,1.75,33.3874,-111.81639
"Arizona","2018-19","Territorial Early Childhood Center","Private","Chino Valley","Yavapai",null,163,85.89,-1,null,null,19.02,34.7654357,-112.4457011
"Arizona","2018-19","Dreaming Summit Elementary","Public","Litchfield Park","Maricopa",null,92,85.87,-1,null,null,2.17,33.514709,-112.347197
"Arizona","2018-19","Blue Ridge Elementary","Public","Lakeside","Navajo",null,126,85.71,-1,null,null,15.87,34.1494471,-109.9666195
"Arizona","2018-19","Desert Springs Preparatory Elementary","Public","Scottsdale","Maricopa",null,42,85.71,-1,null,null,16.67,33.6208759,-111.9516902
"Arizona","2018-19","Playa Del Rey Elementary","Public","Gilbert","Maricopa",null,42,85.71,-1,null,null,14.29,33.3591728,-111.8164015
"Arizona","2018-19","Rancho Solano Preparatory School - Greenway","Private","Scottsdale","Maricopa",null,28,85.71,-1,null,null,14.29,33.6263927,-111.9587818
"Arizona","2018-19","Reid Traditional Schools - Valley Academy","Charter","Phoenix","Maricopa",null,105,85.71,-1,null,null,16.19,33.677177,-112.0924062
"Arizona","2018-19","Rio Vista Elementary","Public","Avondale","Maricopa",null,56,85.71,-1,null,null,14.29,33.471328,-112.2796389
"Arizona","2018-19","Eduprize","Charter","Queen Creek","Pinal",null,216,85.65,-1,null,null,16.67,33.175318,-111.615149
"Arizona","2018-19","Desert Heights Elementary Charter","Charter","Glendale","Maricopa",null,97,85.57,-1,null,null,5.15,33.633436,-112.182306
"Arizona","2018-19","Highland Primary","Public","Snowflake","Navajo",null,97,85.57,-1,null,null,14.43,34.5002219,-110.0847879
"Arizona","2018-19","Champion Schools","Charter","Phoenix","Maricopa",null,62,85.48,-1,null,null,null,33.3751245,-112.0699265
"Arizona","2018-19","Great Hearts Academies - Archway North Phoenix","Charter","Phoenix","Maricopa",null,117,85.47,-1,null,1.71,16.24,33.6161871,-112.0143855
"Arizona","2018-19","Riverbend Prep","Charter","Laveen","Maricopa",null,41,85.37,-1,null,null,14.63,33.394983,-112.16708
"Arizona","2018-19","Magma Ranch K-8","Public","Florence","Pinal",null,75,85.33,-1,null,null,2.67,33.1538187,-111.4480434
"Arizona","2018-19","Sonoran Science Academy - Peoria","Charter","Peoria","Maricopa",null,34,85.29,-1,null,null,11.76,33.644106,-112.254162
"Arizona","2018-19","Marshall Humphrey Ii Elementary","Public","Chandler","Maricopa",null,61,85.25,-1,null,null,16.39,33.3011849,-111.7974858
"Arizona","2018-19","Eagle College Prep","Charter","Phoenix","Maricopa",null,54,85.19,-1,null,null,7.41,33.3712924,-112.1125825
"Arizona","2018-19","Jack Harmon Elementary","Public","Queen Creek","Pinal",null,74,85.14,-1,null,null,18.92,33.2376363,-111.5546368
"Arizona","2018-19","Kyrene De Los Ninos","Public","Tempe","Maricopa",null,67,85.07,-1,null,null,2.99,33.3539732,-111.9199274
"Arizona","2018-19","Lakeview Elementary","Public","Phoenix","Maricopa",null,67,85.07,-1,null,1.49,17.91,33.5898637,-112.1251452
"Arizona","2018-19","Val Vista Lakes Elementary","Public","Gilbert","Maricopa",null,67,85.07,-1,null,1.49,8.96,33.3700868,-111.7550218
"Arizona","2018-19","Legacy Traditional School - Glendale","Public","Glendale","Maricopa",null,133,84.96,-1,null,null,16.54,33.6121554,-112.2015663
"Arizona","2018-19","Horizon Community Learning Center","Charter","Phoenix","Maricopa",null,124,84.68,-1,null,null,21.77,33.298344,-111.9787251
"Arizona","2018-19","Eduprize School - Gilbert","Charter","Gilbert","Maricopa",null,176,84.66,-1,null,null,15.34,33.375942,-111.801853
"Arizona","2018-19","Great Hearts Academies - Archway Arete Gilbert","Charter","Mesa","Maricopa",null,89,84.27,-1,null,null,15.73,33.3787038,-111.7363601
"Arizona","2018-19","Grayhawk Elementary","Public","Scottsdale","Maricopa",null,57,84.21,-1,null,null,12.28,33.6750373,-111.9177245
"Arizona","2018-19","Aire Libre Elementary","Public","Phoenix","Maricopa",null,44,84.09,-1,null,null,11.36,33.6356365,-112.0385082
"Arizona","2018-19","Nadaburg Elementary","Public","Wittmann","Maricopa",null,44,84.09,-1,null,null,6.82,33.7815578,-112.5241368
"Arizona","2018-19","Desert Palms Elementary","Public","Glendale","Maricopa",null,50,84,-1,null,null,10,33.590391,-112.17678
"Arizona","2018-19","Edison School Of Innovation","Charter","Glendale","Maricopa",null,25,84,-1,null,null,20,33.55263,-112.240466
"Arizona","2018-19","Grand Canyon Elementary","Public","Grand Canyon","Coconino",null,25,84,-1,null,null,4,36.0522474,-112.1380847
"Arizona","2018-19","The Berean Academy","Charter","Sierra Vista","Cochise",null,50,84,-1,null,null,20,31.5550375,-110.2497216
"Arizona","2018-19","Bright Beginnings School #1","Charter","Chandler","Maricopa",null,31,83.87,-1,null,null,16.13,33.3085845,-111.8745194
"Arizona","2018-19","Encanto","Charter","Phoenix","Maricopa",null,179,83.8,-1,null,null,2.23,33.4886411,-112.090192
"Arizona","2018-19","Benchmark","Charter","Phoenix","Maricopa",null,55,83.64,-1,null,null,7.27,33.619498,-111.993156
"Arizona","2018-19","Imagine Elementary School At Rosefield","Charter","Surprise","Maricopa",null,116,83.62,-1,null,null,18.1,33.5935361,-112.3775878
"Arizona","2018-19","Benjamin Franklin Charter School - Power Rd","Charter","Gilbert","Maricopa",null,84,83.33,-1,null,null,22.62,33.240492,-111.683654
"Arizona","2018-19","Joy Christian","Private","Glendale","Maricopa",null,30,83.33,-1,null,null,16.67,33.6713347,-112.2223964
"Arizona","2018-19","Peridot Lutheran Elementary","Private","Peridot","Gila",null,24,83.33,-1,null,null,null,33.312494,-110.456438
"Arizona","2018-19","Cerbat Elementary","Public","Kingman","Mohave",null,136,83.09,-1,null,null,19.85,35.2684717,-114.0178
"Arizona","2018-19","American Leadership Acadmey - Queen Creek Elementary","Charter","Chandler","Maricopa",null,82,82.93,-1,null,1.22,17.07,33.234088,-111.656748
"Arizona","2018-19","Telesis Preparatory","Charter","Lake Havasu City","Mohave",null,23,82.61,-1,null,null,17.39,34.4912066,-114.3171505
"Arizona","2018-19","Coronado Elementary","Public","Sierra Vista","Cochise",null,40,82.5,-1,null,null,17.5,31.4756376,-110.1955773
"Arizona","2018-19","American Leadership Academy- Gilbert North K-6 Campus","Charter","Gilbert","Maricopa",null,97,82.47,-1,null,1.03,20.62,33.3320028,-111.7226737
"Arizona","2018-19","Jane D. Hull Elementary","Public","Chandler","Maricopa",null,85,82.35,-1,null,null,22.35,33.2112497,-111.7994125
"Arizona","2018-19","Legacy Traditional School - Peoria","Charter","Peoria","Maricopa",null,107,82.24,-1,null,null,14.02,33.685337,-112.2277206
"Arizona","2018-19","International School Of Arizona","Private","Scottsdale","Maricopa",null,28,82.14,-1,null,3.57,28.57,33.571089,-111.8756054
"Arizona","2018-19","Calibre Academy Surprise","Charter","Surprise","Maricopa",null,61,81.97,-1,null,null,14.75,33.6178742,-112.3977595
"Arizona","2018-19","Candeo Schools","Charter","Peoria","Maricopa",null,72,81.94,-1,null,null,18.06,33.702998,-112.27346
"Arizona","2018-19","American Leadership Academy- Gilbert South K-6 Campus","Charter","Gilbert","Maricopa",null,44,81.82,-1,null,null,20.45,33.2198241,-111.7519139
"Arizona","2018-19","Flagstaff Junior Academy Elementary Campus","Public","Flagstaff","Coconino",null,22,81.82,-1,null,null,18.18,35.2135094,-111.6459038
"Arizona","2018-19","Lulu Walker","Public","Tucson","Pima",null,76,81.58,-1,null,null,6.58,32.3017047,-111.0030013
"Arizona","2018-19","Redwood Academy","Charter","Phoenix","Maricopa",null,38,81.58,-1,null,null,7.89,33.6362018,-112.1194552
"Arizona","2018-19","Sonoran Science Academy - Phoenix","Charter","Phoenix","Maricopa",null,32,81.25,-1,null,null,18.75,33.465253,-111.977181
"Arizona","2018-19","Islands Elementary","Public","Gilbert","Maricopa",null,95,81.05,-1,null,null,17.89,33.3444405,-111.8236949
"Arizona","2018-19","Northwest Christian School - Main Campus","Private","Phoenix","Maricopa",null,79,81.01,-1,null,1.27,21.52,33.6356042,-112.1503609
"Arizona","2018-19","Black Mountain Elementary","Public","Cave Creek","Maricopa",null,63,80.95,-1,null,null,17.46,33.790576,-111.953875
"Arizona","2018-19","Desert Sun Child Development - Kindergarten","Private","Chandler","Maricopa",null,21,80.95,-1,null,null,23.81,33.35018,-111.868639
"Arizona","2018-19","Open Doors Community","Public","Marana","Pima",null,21,80.95,-1,null,null,9.52,32.4543642,-111.2165496
"Arizona","2018-19","Payson Community Christian","Private","Payson","Gila",null,21,80.95,-1,null,null,14.29,34.2327517,-111.3074956
"Arizona","2018-19","Synergy Public","Charter","Phoenix","Maricopa",null,117,80.34,-1,null,null,null,33.5236018,-112.1175169
"Arizona","2018-19","Challenger Basic","Charter","Gilbert","Maricopa",null,45,80,-1,null,null,22.22,33.3742199,-111.7389686
"Arizona","2018-19","Creo","Private","Gilbert","Maricopa",null,30,80,-1,null,null,20,33.3237019,-111.7189396
"Arizona","2018-19","Gila Bend Elementary","Charter","Gila Bend","Maricopa",null,40,80,-1,null,null,null,32.9526879,-112.7189142
"Arizona","2018-19","Meyer Montessori","Public","Tempe","Maricopa",null,25,80,-1,null,null,28,33.4011277,-111.914837
"Arizona","2018-19","New River Elementary","Public","Phoenix","Maricopa",null,35,80,-1,null,null,17.14,33.9260409,-112.1404134
"Arizona","2018-19","Benjamin Franklin Charter School - Crimson","Charter","Queen Creek","Maricopa",null,114,79.82,-1,null,null,24.56,33.2637579,-111.6055977
"Arizona","2018-19","Ruth Fisher Elementary","Public","Tonopah","Maricopa",null,84,79.76,-1,null,2.38,4.76,33.4927064,-112.8705726
"Arizona","2018-19","Skyline Ranch Elementary","Public","Queen Creek","Pinal",null,69,79.71,-1,null,null,8.7,33.1855968,-111.578307
"Arizona","2018-19","Eagle Ridge Elementary","Public","Phoenix","Maricopa",null,64,79.69,-1,null,null,3.13,33.6668228,-112.0539713
"Arizona","2018-19","Calvary Christian Academy","Private","Lake Havasu City","Mohave",null,39,79.49,-1,null,5.13,10.26,34.4590092,-114.2594399
"Arizona","2018-19","Oak Creek","Public","Cornville","Yavapai",null,29,79.31,-1,null,null,20.69,34.7400652,-111.9018714
"Arizona","2018-19","Learning Foundation And Performing Arts Stapley","Charter","Mesa","Maricopa",null,24,79.17,-1,null,null,20.83,33.4311161,-111.8052675
"Arizona","2018-19","Montessori Schoolhouse-85705","Charter","Tucson","Pima",null,24,79.17,-1,null,null,20.83,32.2366062,-110.9690514
"Arizona","2018-19","Southwestern Christian","Private","Yuma","Yuma",null,24,79.17,-1,null,null,4.17,32.66875,-114.527199
"Arizona","2018-19","Imagine West Gilbert Middle","Charter","Gilbert","Maricopa",null,33,78.79,-1,null,3.03,3.03,33.312743,-111.788918
"Arizona","2018-19","Laguna Elementary","Public","Scottsdale","Maricopa",null,56,78.57,-1,null,null,12.5,33.578487,-111.856177
"Arizona","2018-19","Trinity Christian","Private","Prescott","Yavapai",null,28,78.57,-1,null,null,21.43,34.5970628,-112.4558578
"Arizona","2018-19","Hermosa Montessori","Charter","Tucson","Pima",null,37,78.38,-1,null,null,21.62,32.2665099,-110.7348089
"Arizona","2018-19","Villa Montessori School - Meadowbrook","Private","Phoenix","Maricopa",null,60,78.33,-1,null,null,15,33.5043869,-112.0212414
"Arizona","2018-19","San Tan Heights Elementary","Public","Queen Creek","Pinal",null,55,78.18,-1,null,null,null,33.1786448,-111.5931522
"Arizona","2018-19","Saint Vincent De Paul Catholic","Private","Phoenix","Maricopa",null,45,77.78,-1,null,2.22,2.22,33.4853151,-112.1703134
"Arizona","2018-19","Acorn Montessori Charter School - West","Charter","Prescott Valley","Yavapai",null,71,77.46,-1,null,null,7.04,34.599914,-112.332497
"Arizona","2018-19","Whipple Ranch Elementary","Public","Show Low","Navajo",null,131,77.1,-1,null,null,7.63,34.2615349,-110.0453121
"Arizona","2018-19","Freedom Academy","Charter","Phoenix","Maricopa",null,39,76.92,-1,null,null,25.64,33.6338965,-111.9971834
"Arizona","2018-19","Williams Elementary/Middle","Public","Williams","Coconino",null,43,76.74,-1,null,null,6.98,35.2536197,-112.1957819
"Arizona","2018-19","Liberty Arts Academy","Charter","Mesa","Maricopa",null,21,76.19,-1,null,null,23.81,33.360787,-111.687028
"Arizona","2018-19","Benjamin Franklin Charter School - Gilbert","Charter","Gilbert","Maricopa",null,96,76.04,-1,null,null,25,33.335951,-111.786162
"Arizona","2018-19","La Paloma Academy - Central","Charter","Tucson","Pima",null,87,75.86,-1,null,null,null,32.2484637,-110.8551836
"Arizona","2018-19","Sequoia Pathfinder Academy","Charter","Mesa","Maricopa",null,41,75.61,-1,null,null,26.83,33.4682599,-111.6764611
"Arizona","2018-19","Montessori Education Centre Charter School-85203","Charter","Mesa","Maricopa",null,45,75.56,-1,null,null,26.67,33.430396,-111.787381
"Arizona","2018-19","American Leadership Academy- Signal Butte K-6 Campus","Charter","Queen Creek","Maricopa",null,52,75,-1,null,null,25,33.244407,-111.6012023
"Arizona","2018-19","Ethos Academy","Charter","Glendale","Maricopa",null,48,75,-1,null,null,4.17,33.5653938,-112.1531583
"Arizona","2018-19","Peoria Elementary","Public","Peoria","Maricopa",null,71,74.65,-1,null,1.41,4.23,33.589566,-112.227607
"Arizona","2018-19","American Leadership Academy - Gilbert","Charter","Gilbert","Maricopa",null,121,74.38,-1,null,null,28.1,33.29345,-111.737205
"Arizona","2018-19","San Tan Charter","Charter","Gilbert","Maricopa",null,73,73.97,-1,null,null,19.18,33.349615,-111.705742
"Arizona","2018-19","West Sedona Elementary","Public","Sedona","Yavapai",null,45,73.33,-1,null,null,20,34.8720823,-111.7866412
"Arizona","2018-19","Franklin Phonetic Primary","Charter","Prescott Valley","Yavapai",null,56,73.21,-1,null,null,3.57,34.5807415,-112.358024
"Arizona","2018-19","Linden Elementary","Public","Linden","Navajo",null,37,72.97,-1,null,null,16.22,34.2862838,-110.1377678
"Arizona","2018-19","Basis Prescott","Public","Prescott","Yavapai",null,62,72.58,-1,null,1.61,32.26,34.5901329,-112.4312845
"Arizona","2018-19","Arizona Connections Academy","Charter","Gilbert","Maricopa",null,115,72.17,-1,null,0.87,26.09,33.2770689,-111.784465
"Arizona","2018-19","Khalsa Montessori School - River Rd","Charter","Tucson","Pima",null,25,72,-1,null,null,16,32.2764497,-110.9143325
"Arizona","2018-19","Canyon Pointe Academy","Charter","Glendale","Maricopa",null,32,71.88,-1,null,null,21.88,33.654161,-112.166903
"Arizona","2018-19","West Valley Christian","Private","Goodyear","Maricopa",null,28,71.43,-1,null,null,21.43,33.4512044,-112.4081075
"Arizona","2018-19","Montessori Day Public Schools Chartered - Lakeside","Charter","Chandler","Maricopa",null,24,70.83,-1,null,null,29.17,33.335973,-111.871414
"Arizona","2018-19","Eagle College Prep Harmony","Charter","Phoenix","Maricopa",null,27,70.37,-1,null,null,null,33.395128,-112.028472
"Arizona","2018-19","Dr. Charles A. Bejarano Elementary","Public","Miami","Gila",null,70,70,-1,null,null,2.86,33.4083875,-110.836672
"Arizona","2018-19","Scottsdale Christian Academy","Private","Phoenix","Maricopa",null,53,69.81,-1,null,1.89,33.96,33.617367,-111.979048
"Arizona","2018-19","Tempe Montessori","Private","Mesa","Maricopa",null,39,69.23,-1,null,null,12.82,33.4072114,-111.8874043
"Arizona","2018-19","Kaibeto Boarding","Private","Kaibeto","Coconino",null,38,68.42,-1,null,null,null,36.751537,-111.284863
"Arizona","2018-19","Desert View Learning Center","Private","Paradise Valley","Maricopa",null,22,68.18,-1,null,null,13.64,33.5311337,-111.9922594
"Arizona","2018-19","Montessori Education Centre Charter School-85204","Charter","Mesa","Maricopa",null,40,67.5,-1,null,null,32.5,33.394067,-111.769692
"Arizona","2018-19","Calvary Chapel Christian","Private","Tucson","Pima",null,21,66.67,-1,null,null,28.57,32.2366552,-110.8052735
"Arizona","2018-19","Scottsdale Country Day","Charter","Scottsdale","Maricopa",null,30,66.67,-1,null,null,26.67,33.581586,-111.961242
"Arizona","2018-19","Caurus Academy","Charter","Phoenix","Maricopa",null,49,65.31,-1,null,null,16.33,33.8644758,-112.1492811
"Arizona","2018-19","Mission Montessori Academy","Charter","Scottsdale","Maricopa",null,36,63.89,-1,null,null,19.44,33.5834957,-111.801151
"Arizona","2018-19","Havasu Preparatory Academy","Charter","Lake Havasu City","Mohave",null,30,63.33,-1,null,null,30,34.457219,-114.28608
"Arizona","2018-19","Mountain Meadows Primary","Public","Overgaard","Navajo",null,32,62.5,-1,null,null,18.75,34.3984193,-110.5544493
