user_id,birth_date,sex
17997,1990-10-25,male
3217,1991-05-27,male
8138,1987-08-29,male
6289,1989-11-18,female
3301,1993-03-03,female
10087,1990-11-23,male
14695,1990-08-25,female
241,1996-06-29,female
8075,1989-12-08,female
18937,1988-06-06,female
937,1992-02-20,male
9186,1992-03-22,male
1874,1993-05-10,female
8492,1996-06-11,male
10733,1990-04-01,male
2042,1990-05-27,female
17982,1995-01-02,female
3285,1994-07-15,male
19446,1992-09-12,female
18380,1990-03-16,female
5858,1994-12-07,male
9474,1992-10-13,male
18265,1994-03-25,male
18770,1993-11-21,male
10985,1992-10-24,female
6579,1996-05-19,male
20147,1994-08-19,male
8670,1989-10-31,male
16138,1991-10-23,male
10738,1995-02-06,female
13548,1994-01-24,female
13761,1989-10-05,female
20333,1993-07-04,male
20072,1991-12-13,male
7834,1993-10-16,female
6473,1992-10-30,male
502,1993-04-08,male
1434,1991-05-16,female
2643,1989-07-24,male
15397,1991-12-10,female
5257,1994-05-22,male
5070,1993-02-16,female
15622,1993-06-10,female
18625,1993-03-17,male
786,1988-06-24,male
17227,1991-02-10,male
9075,1990-02-13,male
14675,1991-08-21,male
9227,1993-02-20,male
5456,1990-09-11,male
9551,1990-03-03,female
8402,1990-01-22,male
9570,1990-11-11,male
9705,1999-03-13,male
10560,1995-12-01,female
11880,1988-09-13,female
7937,1989-04-05,male
1563,1994-06-04,female
9207,1991-02-17,male
5761,1996-04-14,male
7508,1995-02-04,female
16370,1999-01-13,female
7967,1995-03-13,female
7972,1993-01-21,female
7236,1994-12-06,male
18133,1990-06-02,male
14743,1988-12-14,male
14216,1996-08-05,male
3385,1993-05-23,female
17986,1993-11-27,male
8823,1994-03-12,male
13919,1990-07-12,male
19113,1992-01-01,female
1288,1987-08-14,male
17743,1992-06-23,female
2742,1991-01-20,male
21105,1993-01-30,female
16234,1989-10-11,male
13087,1992-10-21,male
15300,1997-10-14,female
17085,1990-10-03,male
13198,1994-07-29,female
8124,1991-01-07,male
9231,1992-11-30,female
19581,1996-03-15,female
11562,1993-05-24,male
306,1990-05-26,female
17688,1991-06-29,male
15735,1994-07-09,male
12368,1993-07-08,female
6138,1988-11-05,female
7653,1991-07-12,female
5518,1992-01-20,female
6163,1995-12-18,male
1693,1996-01-26,female
16533,1988-05-02,female
6836,1993-12-25,male
11625,1990-11-07,female
5419,1991-08-11,female
7702,1989-05-04,male
7680,1991-02-06,male
2674,1992-04-01,female
11248,1993-03-20,female
15136,NA,male
2455,1994-04-09,male
11535,1990-11-03,male
10990,1992-09-23,female
6880,1993-03-08,male
8525,1993-05-05,female
20911,1992-05-01,female
11956,1995-05-09,female
6075,1992-02-28,male
7221,1993-05-05,female
3042,1992-06-08,male
16387,1993-10-06,male
14158,1992-01-12,male
15595,1995-05-13,female
13038,1995-12-07,female
6093,1996-10-27,female
15817,1992-11-05,male
20186,1995-06-29,male
1500,1993-06-10,female
18820,1992-06-22,female
13005,1991-05-11,male
9405,1996-08-04,male
10077,1991-06-25,female
19373,1990-11-13,male
11073,1992-04-09,male
4563,1992-05-18,female
21034,1995-08-26,male
11532,1995-02-09,male
10676,1993-12-23,female
21011,1995-07-15,female
21265,1991-06-17,male
19327,1991-11-10,female
4558,1991-04-06,male
13255,1993-01-07,male
17449,1993-01-05,female
14551,1990-04-05,male
2864,1994-09-04,male
3501,1990-02-07,female
9214,1992-12-18,male
2237,1990-12-27,female
9656,1992-08-16,female
20132,1993-02-08,male
3720,1991-03-22,male
14905,1990-02-04,female
19411,1996-05-06,male
19872,1992-12-06,male
15065,1995-07-21,female
20483,1988-10-07,male
9334,1992-07-10,female
5066,1992-07-31,male
13836,1993-02-16,female
2480,1993-05-15,female
16635,1992-07-20,female
10252,1990-07-06,male
16972,1996-01-25,male
2502,1990-08-27,male
3987,1994-01-01,male
18706,1992-05-20,male
253,1987-02-21,male
21380,1989-09-25,male
2818,1991-05-19,female
17461,1987-04-16,female
20510,1988-07-05,male
17684,1994-10-29,female
9651,1994-05-19,female
5399,1993-08-31,female
13044,1996-05-30,female
3310,1993-04-22,male
15536,1997-04-08,male
1798,1991-05-17,female
8988,1994-01-19,female
3711,1993-05-27,male
16763,1988-04-12,female
12736,1994-08-15,female
15405,1997-11-04,female
1688,1993-10-03,male
5570,1992-06-08,female
14585,1987-07-24,female
62,1997-06-10,male
9726,1994-02-03,female
348,1994-10-15,male
19704,1986-11-07,male
18824,1995-01-20,female
13367,1992-05-18,female
9549,1993-06-07,female
4412,1992-02-21,female
21295,1994-09-02,male
1696,1990-11-22,female
16847,1987-07-26,female
1787,1995-07-01,female
2321,1996-07-11,male
17171,1995-03-20,male
6696,1991-07-02,female
10386,1997-07-18,female
4504,1988-03-08,female
4739,1993-05-31,male
9842,1993-06-03,female
6206,1992-01-14,male
3096,1991-02-26,female
7657,1996-05-17,female
10396,1990-04-04,female
6449,1994-01-26,male
9437,1992-12-01,male
17422,1989-10-04,male
20437,1992-01-25,female
8399,1994-03-26,male
12729,1988-12-08,male
2352,1990-10-22,female
4582,1987-06-11,male
20003,1992-02-22,male
11319,1992-09-26,female
2140,1999-02-18,male
9133,1987-06-18,male
10649,1991-06-22,female
2749,1992-12-07,female
2163,1993-10-27,male
6023,1993-06-05,male
16091,1991-12-22,male
13792,1996-07-18,female
7017,1990-02-24,female
1635,1992-04-21,male
8049,1989-11-27,male
7907,1992-04-12,female
21394,1994-12-16,male
11007,1994-05-19,female
4100,1988-09-22,male
2192,1996-10-21,male
16486,1995-11-09,female
5842,1995-06-04,male
1868,1988-06-01,female
1895,1996-04-21,male
9916,1993-11-30,female
9655,1991-06-09,female
881,1990-01-07,female
2362,1989-08-21,female
13994,1994-10-22,female
10587,1994-05-26,male
762,1989-04-02,male
146,1993-09-22,female
6262,1994-03-24,male
10921,1992-01-05,male
3486,1991-06-30,male
16357,1986-11-05,male
13972,1992-06-26,female
750,1992-12-17,male
19408,1992-07-22,female
4672,1992-02-13,male
21172,1996-06-14,male
4952,1994-08-29,male
11572,1986-11-23,female
9421,1987-11-05,female
13930,1989-03-13,male
16473,1992-12-27,male
20269,1990-06-26,male
5146,1994-09-09,male
17854,1997-09-20,female
3974,1996-10-11,female
3087,1996-01-13,female
13966,1993-03-21,male
6402,1990-06-30,female
9161,1995-04-02,male
5794,1995-05-26,female
4693,1991-11-22,female
11741,1996-08-24,male
3527,1992-09-09,female
1400,1995-03-29,male
5086,1988-04-19,female
16947,1992-08-28,male
16323,1991-09-17,female
10919,1989-06-23,male
309,1991-02-12,male
17384,1990-04-24,female
5815,1992-07-28,male
6008,1993-02-22,female
17841,1992-07-19,female
247,1993-11-04,female
3951,1994-09-01,male
11196,1989-07-28,male
17991,1992-10-26,male
10440,1994-04-30,female
594,1993-11-24,male
1736,1994-02-02,male
7375,1989-10-13,female
12566,1993-05-28,male
5937,1992-08-26,male
10176,1991-01-01,male
583,1992-06-12,male
534,1989-03-02,male
7988,1996-12-11,male
4624,1993-01-05,male
9899,1991-11-02,female
16341,1994-07-07,female
5129,1995-02-05,female
15338,1989-04-17,male
17806,1993-04-10,female
5377,1986-08-03,female
8311,1993-02-22,female
19094,1993-09-16,female
14131,1996-06-08,female
10858,1989-01-15,female
20403,1989-11-25,female
12050,1994-12-20,female
15074,1997-12-02,female
13372,1991-09-29,female
13117,1996-01-21,female
7060,1996-07-20,male
20909,1988-04-07,male
8866,1995-10-08,female
1653,1996-09-19,female
16448,1995-04-18,male
3425,1991-05-29,female
18142,1989-08-04,female
10583,1994-08-05,female
7322,1991-05-21,female
8364,1991-07-04,male
20550,1989-12-20,male
14000,1995-05-08,male
8001,1988-06-07,female
10659,1995-10-03,female
14693,1992-04-26,female
12778,1993-08-10,male
11505,1994-11-18,male
19549,1985-03-09,female
3975,1990-11-13,male
8543,1991-04-04,male
15135,1993-04-07,female
5967,1990-11-12,female
3072,1992-04-20,female
12790,1991-12-10,female
19036,1994-10-07,female
13325,1997-04-28,female
2331,1992-06-15,female
19307,1993-02-12,male
5675,1992-08-25,female
15610,1992-10-29,female
6740,1998-06-11,male
1672,1990-10-27,female
5169,1990-09-11,female
20468,1996-10-06,female
14918,1990-04-25,male
8460,1991-05-04,male
21006,1986-07-07,male
12575,1993-06-22,male
2734,1992-01-20,male
17396,1992-12-17,male
13369,1996-03-21,male
12838,1992-12-28,male
10007,1992-01-26,female
8173,1991-09-02,male
18876,1986-02-04,female
16075,1990-10-24,female
3552,1993-08-01,female
12035,1989-07-05,female
9117,1995-08-24,male
11149,1996-06-04,male
8312,1993-02-24,male
7499,1995-08-07,male
14740,1991-10-05,female
21072,1994-06-02,male
18056,1993-10-13,male
19983,1995-02-01,female
15764,1992-12-27,male
4749,1996-08-25,female
6320,1989-03-01,female
12801,1990-10-24,male
14331,1989-12-24,male
15719,1994-01-05,male
5839,1990-07-21,male
20410,1983-12-27,female
8694,1991-09-20,female
8318,1991-05-01,female
1057,1996-07-14,female
1987,1994-06-29,male
8060,1991-06-21,male
20228,1993-07-10,female
20206,1992-06-21,female
16207,1994-01-30,female
14086,1991-08-03,female
13793,1993-07-26,female
9374,1986-10-17,female
20447,1996-11-13,female
19832,1991-07-13,male
17759,1992-04-19,female
10218,1996-01-03,male
5203,1991-02-14,male
11841,1990-05-28,female
13290,1991-04-29,female
15357,1993-08-15,female
13324,1993-01-13,male
5089,1991-02-25,male
1148,1993-03-18,male
10539,1993-02-12,male
17159,1996-03-15,female
5878,1993-08-28,female
13145,1997-09-14,female
17985,1995-01-03,male
19410,1988-06-02,male
12288,1991-12-02,female
16510,1995-06-28,female
3281,1992-04-01,female
16599,1990-11-20,female
5831,1994-01-05,female
7926,1991-07-30,male
20711,1994-04-17,female
6602,1995-09-15,female
733,1998-04-04,male
5628,1989-11-27,female
14095,1987-04-10,female
14720,1992-02-20,male
13901,1997-03-28,male
16293,1996-02-29,female
13589,1995-07-15,male
14594,1993-07-28,female
7796,1990-09-11,female
7904,1996-04-10,male
8806,1993-06-28,male
2572,1993-10-05,female
16101,1993-09-26,female
4917,1998-03-03,female
94,1994-07-12,female
544,1993-04-08,male
332,1993-04-22,male
18348,1991-12-14,male
1281,1986-03-09,male
6671,1990-11-11,male
1470,1992-10-29,male
1506,1993-03-21,female
10746,1990-09-12,male
11253,1989-08-08,male
3542,1988-10-14,male
2442,1990-07-16,female
20905,1991-01-06,female
20050,1987-12-01,male
11126,1992-05-04,female
12775,1993-11-27,male
471,1991-12-12,male
11171,1990-02-14,female
10908,1991-05-24,male
7233,1996-03-28,female
12865,1992-11-08,female
4272,1993-10-06,female
20199,1993-05-26,female
4594,1994-12-14,male
11066,1990-09-17,male
16172,1987-06-08,female
12614,1994-10-08,male
7303,1986-02-09,male
14462,1989-06-27,female
19862,1992-05-04,male
11125,1994-07-07,male
8651,1996-11-01,male
477,1996-05-20,male
15815,1989-08-11,male
2504,1989-01-16,male
619,1991-01-28,female
3293,1992-11-08,male
5551,1991-09-19,male
12300,1997-09-12,female
7837,1994-01-30,male
13851,1994-08-08,female
15613,1991-07-17,male
2499,1991-04-27,female
6279,1989-01-12,female
3118,1985-07-01,female
1645,1993-02-18,male
5608,1992-11-02,female
15212,1991-04-26,female
16927,1989-12-15,female
6724,1994-01-16,female
18571,1991-08-03,female
14103,1995-04-23,female
6079,1993-04-21,female
12567,1992-01-08,male
2136,1994-05-21,female
69,1993-07-04,male
19329,1987-06-10,male
1795,1989-04-01,male
4165,1988-06-03,female
18417,1990-02-11,female
1423,1992-06-25,male
8157,1994-08-03,male
20578,1992-11-17,male
13289,1998-02-21,male
18492,1991-05-26,female
14556,1996-03-20,female
1561,1987-05-27,male
4929,1996-04-25,female
19369,1992-05-09,male
14083,1990-05-30,male
9379,1995-11-17,male
19199,1990-06-07,male
1296,1994-02-11,male
19923,1996-01-06,male
16116,1990-02-03,female
20409,1997-02-23,female
20041,1992-08-21,female
10572,1994-12-05,female
12576,1990-06-26,female
14073,1994-05-30,male
20722,1995-05-28,male
6491,1986-08-29,female
2880,1997-04-08,female
18190,1994-11-29,female
12863,1989-11-03,male
15550,1992-03-31,female
8818,1993-12-13,female
1466,1993-07-10,female
1294,1987-09-02,male
12763,1993-04-12,male
10620,1989-06-06,female
14546,1991-04-30,male
20936,1993-03-02,female
8428,1989-12-18,female
2254,1991-02-18,female
20240,1986-10-17,male
5251,1991-03-29,male
12823,1993-10-23,male
4320,1995-01-01,male
16597,1994-02-02,male
1516,1995-03-09,male
21210,1994-06-20,male
13993,1994-02-16,female
1048,1991-10-08,male
8310,1987-06-07,female
9086,1991-10-04,male
6233,1985-10-20,male
11845,1996-09-30,male
5581,1991-01-24,female
20322,1990-10-25,male
18244,1994-03-19,female
8835,1987-07-31,female
14476,1993-04-22,female
6595,1989-05-16,male
10065,1989-12-15,male
13057,1993-03-22,male
1256,1988-11-04,female
8055,1994-02-26,female
4344,1990-06-13,male
494,1990-09-20,female
2668,1992-09-02,female
4560,1992-01-06,female
16562,1993-11-22,male
2986,1993-02-05,male
3015,1996-07-02,female
5444,1988-08-08,female
2689,1992-03-20,female
15066,1991-06-29,male
5015,1994-02-08,male
5652,1989-06-06,female
4772,1994-11-05,female
6053,1998-08-08,male
7056,1994-05-17,male
11735,1995-03-17,male
4757,1993-06-27,male
18065,1991-02-14,female
4955,1994-12-30,female
13710,1990-12-21,female
12873,1988-10-04,male
15787,1993-02-12,female
16933,1994-05-13,male
8037,1992-10-25,male
475,1994-01-15,female
18509,1994-09-08,female
3197,1993-03-09,female
6563,1996-05-21,male
9134,1994-04-11,female
17531,1988-08-10,female
10734,1994-09-15,female
13962,1997-12-17,female
8953,1994-11-03,male
12902,1992-11-06,female
12122,1992-08-04,female
14640,1992-12-29,female
2823,1995-07-23,female
12081,1994-07-11,male
2310,1997-08-24,male
7580,1991-04-20,male
8282,1992-04-19,female
8189,1991-11-15,male
3841,1991-04-14,female
13956,1991-04-30,female
10782,1992-09-16,female
981,1993-05-06,female
8702,1987-06-12,male
20473,1992-12-15,male
15829,1996-05-17,female
7244,1991-09-27,male
10260,1993-03-13,male
5527,1989-11-07,male
20089,1994-11-02,female
15739,1995-05-30,female
12334,1995-06-07,male
1955,1994-10-11,male
18345,1990-03-10,male
15640,1993-06-13,female
11260,1993-08-31,male
13060,1995-01-12,male
13672,1992-12-29,female
14306,1994-04-29,male
8684,1990-04-05,female
16593,1993-07-28,female
2227,1993-05-16,female
6785,1993-03-24,male
5560,1990-03-30,female
17125,1992-03-05,male
13366,1987-01-02,male
17092,1987-02-02,male
20692,1990-02-01,female
14998,1996-06-28,female
5238,1997-07-08,male
510,1995-04-21,female
17748,1990-06-20,male
7159,1993-11-13,female
6653,1995-07-24,female
2580,1995-12-21,female
8681,1994-11-08,female
10491,1987-09-30,female
20585,1996-03-07,female
6100,1990-06-09,female
18757,1998-08-17,female
16835,1990-11-19,female
14552,1998-06-09,male
14195,1994-08-17,male
1218,1992-07-15,male
21229,1995-12-17,female
2515,1992-11-16,male
19834,1996-10-09,female
10274,1991-05-01,female
15367,1991-07-24,female
21307,1990-10-06,male
551,1993-06-28,male
13701,1989-08-03,female
6313,1989-06-06,male
14848,1990-04-06,female
17783,1992-02-29,male
2755,1990-03-23,female
8550,1989-06-01,female
17289,1997-02-25,male
18819,1993-01-22,female
16152,1989-07-27,male
2461,1993-04-27,female
12102,1995-04-20,female
1399,1998-11-25,female
9897,1989-10-08,female
8468,1992-05-19,male
10869,1990-07-31,female
9288,1993-01-18,male
10075,1991-11-19,male
20079,1994-10-25,female
13110,1997-12-25,female
20551,1987-04-18,male
20815,1990-02-08,female
12297,1989-01-29,male
19574,1996-12-26,female
6255,1993-11-27,female
889,1995-05-24,female
18357,1991-08-15,female
15494,1993-09-16,female
7406,1996-01-06,female
1112,1992-03-31,female
9004,1993-05-07,male
19473,1992-01-26,male
4945,1988-12-04,male
15191,1994-09-27,male
3739,1998-07-05,female
14844,1990-02-24,female
16774,1992-03-17,male
12671,1993-10-19,male
15258,1991-09-26,female
12466,1992-02-21,female
18027,1995-01-26,male
3445,1990-09-28,female
9039,1985-07-05,female
7008,1990-06-29,male
12981,1996-08-03,male
18146,1992-09-06,female
18469,1992-05-26,male
11068,1991-06-29,female
3942,1993-11-27,female
8196,1993-12-25,male
4494,1990-06-19,female
12411,1996-03-05,female
4096,1991-01-20,female
1904,1996-12-06,female
19611,1991-05-02,male
10019,1991-08-17,female
8433,1995-03-06,male
3163,1994-02-12,female
13128,1990-03-31,male
15604,1992-07-15,female
4843,1994-12-13,female
17962,1989-01-06,male
6050,1995-08-25,female
5207,1989-02-25,female
21090,1993-06-24,male
5262,1994-07-06,female
14842,1992-02-26,male
775,1990-12-27,male
2456,1992-05-16,male
8191,1990-10-08,male
7884,1997-08-23,male
11749,1994-02-05,male
5364,1989-07-27,female
3114,1994-10-19,male
17086,1994-04-18,female
9296,1990-05-05,male
6285,1994-04-03,female
8214,1989-03-06,male
10403,1988-07-07,male
11301,1992-11-28,female
1566,1994-01-15,female
2858,1991-05-10,female
888,1994-03-14,female
6225,1995-08-10,female
15913,1989-03-24,female
5448,1993-02-26,female
612,1986-11-05,female
13143,1995-04-18,male
7355,1993-06-22,male
2221,1992-06-26,female
10203,1993-07-23,male
12640,1989-06-03,male
14485,1991-12-17,female
1303,1990-01-20,female
20026,1996-01-05,male
12786,1989-03-06,male
17977,1996-09-12,female
10246,1990-05-13,female
15896,1992-07-30,female
17266,1988-12-13,female
7531,1989-12-17,male
13856,1994-10-05,male
15044,1989-11-25,female
3038,1994-01-05,male
14541,1989-11-15,female
16144,1994-08-02,female
18454,1992-02-08,female
16325,1999-03-07,female
12630,1993-11-25,male
8864,1992-01-20,female
12017,1993-04-02,female
7482,1991-08-06,male
11424,1988-06-08,male
1935,1991-08-08,male
10878,1995-01-08,female
13917,1998-04-03,male
7100,1991-08-12,female
4299,1989-06-14,male
16693,1990-12-09,male
13461,1989-03-13,male
1620,1994-08-23,male
15998,1995-03-06,male
11894,1995-07-15,male
18765,1993-03-15,male
16710,1994-09-20,male
19713,1987-02-14,male
20501,1996-08-26,male
9588,1991-10-12,male
3887,1995-02-05,male
3906,1988-09-02,male
4044,1994-07-20,female
15707,1991-03-01,female
16309,1991-02-23,female
14632,1986-08-27,male
10362,1989-01-24,female
14755,1995-06-09,male
8969,1995-01-28,male
5431,1988-02-19,male
15781,1992-12-13,female
20787,1994-11-17,female
13007,1994-12-11,female
14247,1999-03-03,male
20816,1990-10-24,male
21032,1997-05-12,male
2327,1992-12-01,male
10870,1992-06-07,male
18521,1997-03-25,male
13319,1990-11-14,male
15886,1998-05-14,male
8546,1990-02-23,male
21224,1996-11-22,male
14972,1989-11-01,male
8506,1989-04-08,male
2824,1990-08-30,male
13890,1989-09-24,female
9404,1991-04-24,female
13160,1994-05-31,female
4802,1992-08-18,male
10239,1988-02-29,male
473,1996-10-21,male
14329,1993-07-05,male
11585,1995-06-21,female
4506,1994-02-17,male
450,1993-06-25,female
8853,1990-06-15,female
15082,1989-03-04,female
3297,1993-06-13,female
10674,1997-04-26,female
2175,1995-08-26,male
2781,1996-10-13,female
7293,1995-09-03,female
16143,1993-12-24,female
7745,1992-12-01,female
15204,1990-03-31,female
11647,1994-10-04,male
7212,1992-10-04,male
20565,1994-11-17,female
15285,1993-01-20,female
1325,1992-03-10,male
8929,1994-03-17,male
2908,1991-01-16,female
15561,1991-06-04,female
1731,1991-07-11,female
10678,1994-05-09,male
17221,1989-12-09,female
7616,1989-03-04,male
19472,1990-10-31,female
3404,1995-11-18,male
12073,1993-01-02,female
6918,1992-01-08,male
17627,1994-01-02,female
1248,1992-10-11,female
19028,1993-08-10,male
20278,1991-01-06,male
12990,1990-06-16,male
14242,1999-09-13,male
20310,1993-04-29,female
11958,1993-03-07,male
4612,1994-05-19,female
393,1988-12-19,female
18177,1988-03-09,male
6750,1991-08-04,female
19677,1995-02-13,male
7323,1993-10-15,female
7544,1994-03-07,male
2071,1992-03-02,female
19783,1989-06-15,female
18579,1995-11-28,male
2222,1998-12-21,male
9162,1994-11-19,female
13667,1990-06-01,female
5427,1991-12-30,female
20005,1990-11-29,male
435,1988-09-16,male
945,1990-06-10,female
15990,1996-07-13,male
9115,1992-12-22,male
4399,1989-02-08,female
5701,1992-10-09,female
7623,1992-06-12,female
3155,1990-03-07,female
703,1996-05-21,male
5737,1989-09-07,female
13411,1987-06-21,male
12359,1994-03-31,female
8144,1989-05-30,male
5114,1992-11-09,male
5811,1988-12-09,male
7018,1992-02-02,female
17204,1992-02-29,female
9488,1995-07-14,male
13662,1995-10-22,male
13732,1994-07-17,male
18736,1989-04-14,female
1820,1994-05-17,female
14657,1992-10-03,male
513,1990-03-01,female
17600,1994-06-08,male
559,1989-04-26,male
2854,1998-12-20,female
6260,1990-07-06,female
17532,1993-04-15,male
8820,1989-06-17,male
15365,1989-12-24,male
13136,1992-11-26,female
17246,1990-10-15,female
21003,1990-09-03,male
4461,1998-11-28,female
8269,1991-01-22,male
11772,1995-03-18,male
5277,1991-05-29,male
3342,1993-11-03,female
7132,1993-09-13,male
6586,1987-04-10,male
21356,1990-06-19,female
7389,1994-03-16,female
10474,1991-10-29,female
8117,1991-01-11,female
8330,1985-07-10,female
7235,1991-12-22,female
3461,1992-06-24,female
11660,1992-05-30,male
4821,1991-06-30,male
16615,1990-08-20,female
18570,1989-02-23,male
2532,1989-05-18,male
17510,1990-06-27,male
19365,1988-02-04,female
15360,1993-06-20,male
9882,1991-09-11,male
11327,2000-04-06,female
10371,1991-09-17,male
1896,2001-01-24,female
2927,1992-03-01,female
13652,1991-08-17,female
14062,1997-10-19,male
13493,1989-05-03,male
15106,1987-11-01,male
6253,1991-11-30,male
90,1995-06-17,female
854,1997-01-27,male
20169,1994-04-04,female
2314,1993-03-18,female
9945,1993-03-15,female
6554,1991-06-19,female
5001,1996-10-03,female
19806,1995-07-30,male
6723,1988-01-25,female
15675,1987-04-04,male
9745,1996-04-11,male
11170,1991-07-06,female
8712,1994-08-15,male
2329,1996-09-09,male
14811,1989-10-31,male
16279,1991-03-24,male
8981,1992-12-08,female
6972,1989-12-15,female
7588,1989-11-15,male
13714,1990-08-03,female
10205,1995-12-25,female
7431,1990-06-02,male
15559,1989-04-18,male
8030,1989-09-23,male
1292,1992-10-14,female
6190,1990-12-01,male
12987,1991-08-31,male
2357,1993-06-13,female
8320,1994-05-30,male
19129,1986-12-26,male
14766,1992-11-06,female
11362,1992-01-15,female
9680,1994-07-03,female
11306,1992-10-04,female
12892,1990-07-30,male
21212,1989-11-16,female
5481,1993-08-18,male
19572,1989-12-03,male
19074,1994-11-06,male
13338,1991-08-14,male
4319,1991-09-21,female
4126,1990-01-15,female
91,1989-07-03,female
9143,1993-11-02,male
14159,1991-08-18,male
7681,1991-05-12,male
3264,1990-12-26,female
20794,1991-01-22,male
12219,1995-05-05,male
13205,1992-05-13,female
9472,1993-09-04,female
9863,1994-07-22,male
7104,1988-03-23,female
10366,1995-10-05,female
19029,1991-01-03,female
17726,1991-04-16,female
3888,1992-12-07,male
4435,1990-06-02,female
20413,1994-12-18,female
9626,1990-11-05,female
13359,1991-06-03,female
3396,1993-08-27,female
13536,1991-04-07,female
13978,1994-12-29,male
12029,1991-10-08,male
7276,1991-07-24,male
148,1992-11-08,male
16193,1990-08-14,female
18594,1991-08-01,male
12484,1992-11-04,female
19973,1991-07-09,female
20664,1993-05-03,female
10558,1990-01-10,male
3320,1989-06-07,male
13058,1998-02-14,male
1329,1989-12-03,male
21289,1991-08-14,male
1032,1986-10-06,female
11279,1992-06-04,male
12810,1991-11-16,female
13567,1989-11-13,male
12213,1985-06-21,male
8005,1989-12-01,female
3808,1996-01-28,female
11019,1986-05-29,male
20654,1986-07-23,female
15641,1993-08-11,female
14938,1992-02-17,female
7179,1991-11-22,male
5891,1989-05-21,male
737,1990-06-02,male
12469,1994-06-01,male
10347,1990-11-03,female
1231,1993-06-18,female
18805,1990-09-03,male
15801,1993-02-27,female
1870,1995-04-13,male
15507,1997-07-12,male
2763,1992-06-27,female
20861,1994-09-08,male
2877,1992-05-01,female
11692,1991-12-24,female
14072,1991-07-26,female
3616,1997-03-23,male
17133,1990-12-06,male
601,1997-05-01,male
7258,1997-10-17,male
12449,1984-05-14,female
16158,1990-10-25,male
18505,1995-08-11,female
19869,1995-09-10,female
16289,1994-10-30,female
20021,1991-04-05,female
16595,1993-08-02,male
10184,1993-03-05,male
19198,1993-01-08,female
2315,1994-07-20,female
19137,1994-04-27,male
18728,1991-02-09,female
18187,1992-02-29,male
16382,1993-02-23,male
554,1992-12-16,female
18567,1989-08-13,female
16071,1993-11-26,male
15583,1990-08-23,female
5695,1996-10-28,female
11843,1996-01-26,female
11606,1994-01-22,female
1140,1990-03-03,male
15730,1993-06-25,female
17828,1994-09-27,male
13586,1994-10-22,female
17360,1991-07-07,male
4725,1990-01-13,female
18741,1992-05-30,female
4717,1992-12-11,male
16643,1995-05-21,male
6352,1990-11-11,male
4273,1991-11-05,female
20574,1988-01-31,male
1178,1996-09-17,male
16999,1994-04-07,male
8369,1990-09-17,male
2122,1990-12-26,male
16918,1989-12-24,female
16600,1994-11-11,male
5154,1991-04-21,female
10480,1993-01-12,male
17570,1988-11-15,male
11374,1995-05-03,male
15629,1991-03-03,female
16417,1997-03-06,female
16460,1992-07-24,female
2656,1994-02-20,male
21397,1992-03-09,female
17756,1994-10-15,female
20273,1996-12-07,female
1721,1992-04-05,female
17611,1993-07-23,male
16930,1995-07-09,female
17675,1994-11-19,female
20640,1993-05-06,female
11244,1991-11-21,male
20739,1998-03-27,male
20321,1991-12-05,male
16686,1993-06-21,male
4977,1995-05-26,male
4368,1994-01-02,male
3836,1995-09-30,male
11305,1995-05-25,female
282,1991-11-22,male
15887,1984-01-08,male
17938,1992-08-14,male
12686,1990-07-30,male
17370,1991-03-09,male
1768,1989-03-14,male
18957,1992-01-08,female
3405,1993-11-17,female
20101,1994-07-10,female
6044,1990-01-20,female
16494,1994-03-11,female
2229,1993-07-02,male
1232,1984-08-27,male
14870,1989-01-01,female
68,1994-12-20,male
12426,1991-02-11,female
9638,1995-10-27,female
7808,1990-10-20,male
15772,1996-08-29,female
599,1995-02-22,female
2816,1993-09-15,female
1394,1994-07-19,female
5941,1993-03-17,male
15957,1991-06-03,female
7141,1994-04-15,male
3890,1991-05-26,female
501,1989-07-13,male
5489,1987-08-06,male
10108,1995-01-19,female
20151,1995-10-04,male
16338,1995-04-03,female
11576,1989-03-29,male
819,1994-02-14,female
4328,1994-06-19,female
5658,1995-03-16,male
2693,1991-06-09,female
10058,1996-01-24,male
1377,1993-01-23,male
17113,1995-11-30,male
9992,1993-10-10,female
12111,1995-11-25,female
5388,1994-04-04,female
11595,1995-11-09,female
10719,1992-07-19,female
19738,1993-11-23,male
3830,1991-08-12,female
4959,1992-05-17,female
18341,1991-12-10,female
16493,1998-02-08,female
8026,1998-02-14,female
2675,1994-02-15,male
13805,1993-02-03,male
10585,1995-06-14,female
1109,1989-08-18,female
242,1990-12-26,male
7633,1994-06-26,male
13192,1995-02-15,male
7839,1992-08-20,female
16123,1991-12-15,female
15915,1996-10-06,male
8743,1990-04-20,female
2731,1994-09-25,male
17078,1992-02-12,female
2035,1994-05-13,male
9513,1991-04-14,female
4236,1993-01-30,female
19456,1992-09-04,female
7363,1992-03-19,male
4123,1991-07-28,male
11977,1991-01-03,male
20743,1991-07-08,male
6016,1988-07-08,male
21079,1995-04-08,male
7873,1993-04-12,male
13581,1991-07-21,male
19162,1990-09-15,female
18513,1991-08-07,male
4499,1995-04-29,female
9866,1996-09-07,male
1418,1994-09-30,female
14399,1995-10-07,female
13417,1998-02-20,female
10466,1987-10-07,male
8365,1991-05-18,female
10469,1992-05-23,female
11916,1994-07-18,male
8846,1995-06-15,female
12963,1991-02-28,female
