order_id,creation_time,product_ids
29408,2022-09-03T08:43:00Z,"[35, 71, 77]"
29409,2022-09-03T08:43:00Z,"[64, 72, 67, 33, 71]"
29410,2022-09-03T08:44:00Z,"[56, 53, 71, 2]"
29411,2022-09-03T08:44:00Z,"[58, 17]"
29412,2022-09-03T08:44:00Z,"[41, 23, 53]"
29413,2022-09-03T08:44:00Z,"[46, 31]"
29414,2022-09-03T08:44:00Z,"[74, 74, 33]"
29415,2022-09-03T08:45:00Z,"[22, 46, 18, 60]"
29416,2022-09-03T08:45:00Z,"[15, 69, 51]"
29417,2022-09-03T08:45:00Z,"[82, 84, 53, 15, 38]"
29418,2022-09-03T08:45:00Z,"[25, 14]"
29419,2022-09-03T08:46:00Z,"[54, 67, 7, 15, 2]"
29420,2022-09-03T08:46:00Z,[76]
29421,2022-09-03T08:46:00Z,"[4, 46]"
29422,2022-09-03T08:46:00Z,"[67, 11, 47, 30]"
29423,2022-09-03T08:46:00Z,"[39, 40, 24]"
29424,2022-09-03T08:46:00Z,"[74, 67, 76, 34, 32]"
29425,2022-09-03T08:47:00Z,"[3, 43, 66, 47]"
29426,2022-09-03T08:47:00Z,"[76, 35, 50, 68]"
29427,2022-09-03T08:47:00Z,"[1, 3, 19, 58]"
29428,2022-09-03T08:47:00Z,"[6, 64, 1, 25, 41]"
29429,2022-09-03T08:47:00Z,[7]
29430,2022-09-03T08:48:00Z,"[74, 42, 65]"
29431,2022-09-03T08:48:00Z,"[1, 7, 3]"
29432,2022-09-03T08:48:00Z,"[6, 45, 68, 35]"
29433,2022-09-03T08:48:00Z,"[35, 70, 63]"
29434,2022-09-03T08:48:00Z,"[77, 46, 84]"
29435,2022-09-03T08:48:00Z,"[35, 77, 80]"
29436,2022-09-03T08:48:00Z,"[63, 28, 76]"
29437,2022-09-03T08:48:00Z,"[77, 37, 65]"
29438,2022-09-03T08:49:00Z,"[3, 50, 35]"
29439,2022-09-03T08:49:00Z,"[23, 3, 28, 82]"
29440,2022-09-03T08:49:00Z,"[53, 32, 74, 76]"
29441,2022-09-03T08:49:00Z,"[7, 25, 82]"
29442,2022-09-03T08:49:00Z,"[38, 86]"
29443,2022-09-03T08:49:00Z,"[83, 12, 70, 15]"
29444,2022-09-03T08:49:00Z,"[64, 34, 76, 60, 40]"
29445,2022-09-03T08:50:00Z,"[53, 15, 10]"
29446,2022-09-03T08:50:00Z,"[57, 43, 35, 35]"
29447,2022-09-03T08:51:00Z,[26]
29448,2022-09-03T08:51:00Z,"[57, 33, 84, 71, 31]"
29449,2022-09-03T08:51:00Z,"[77, 81]"
29450,2022-09-03T08:52:00Z,"[63, 85, 60]"
29451,2022-09-03T08:53:00Z,"[48, 45, 10]"
29452,2022-09-03T08:53:00Z,"[42, 43, 15, 76, 78]"
29453,2022-09-03T08:53:00Z,"[32, 76, 63]"
29454,2022-09-03T08:53:00Z,"[74, 10, 54]"
29455,2022-09-03T08:53:00Z,"[7, 77, 14]"
29456,2022-09-03T08:54:00Z,"[70, 66, 80]"
29457,2022-09-03T08:54:00Z,"[62, 46, 32, 17]"
29458,2022-09-03T08:54:00Z,"[72, 4, 41, 1, 22]"
29459,2022-09-03T08:55:00Z,[60]
29460,2022-09-03T08:55:00Z,"[12, 32, 15, 42, 35]"
29461,2022-09-03T08:55:00Z,"[70, 6]"
29462,2022-09-03T08:55:00Z,"[22, 82, 74]"
29463,2022-09-03T08:55:00Z,"[1, 78, 17, 34, 70]"
29464,2022-09-03T08:56:00Z,"[67, 17, 32]"
29465,2022-09-03T08:56:00Z,"[20, 30, 57, 34]"
29466,2022-09-03T08:56:00Z,"[65, 37, 3, 22, 84]"
29467,2022-09-03T08:56:00Z,"[16, 20, 63]"
29468,2022-09-03T08:56:00Z,"[32, 1, 63, 87]"
29469,2022-09-03T08:56:00Z,"[28, 30, 33, 40]"
29470,2022-09-03T08:56:00Z,"[62, 40, 29, 18, 25]"
29471,2022-09-03T08:57:00Z,"[31, 42]"
29472,2022-09-03T08:57:00Z,"[20, 41, 6]"
29473,2022-09-03T08:57:00Z,"[63, 18]"
29474,2022-09-03T08:57:00Z,"[62, 6, 3, 19]"
29475,2022-09-03T08:57:00Z,"[26, 25, 54, 2, 7]"
29476,2022-09-03T08:57:00Z,"[5, 35, 26, 60]"
29477,2022-09-03T08:57:00Z,"[70, 23, 66]"
29478,2022-09-03T08:57:00Z,"[2, 18, 52]"
29479,2022-09-03T08:58:00Z,[78]
29480,2022-09-03T08:58:00Z,"[1, 50, 25, 55]"
29481,2022-09-03T08:58:00Z,"[60, 30, 78]"
29482,2022-09-03T08:59:00Z,"[40, 80, 77, 34, 32]"
29483,2022-09-03T08:59:00Z,"[77, 47, 28]"
29484,2022-09-03T08:59:00Z,"[5, 70, 6, 74, 41]"
29485,2022-09-03T08:59:00Z,"[63, 4, 44, 14]"
29486,2022-09-03T08:59:00Z,"[76, 5, 1, 28]"
29487,2022-09-03T09:00:00Z,"[47, 82]"
29488,2022-09-03T09:00:00Z,"[38, 74, 30]"
29489,2022-09-03T09:00:00Z,"[52, 31]"
29490,2022-09-03T09:00:00Z,"[79, 23, 81]"
29491,2022-09-03T09:01:00Z,"[39, 63, 38, 34]"
29492,2022-09-03T09:01:00Z,"[34, 2]"
29493,2022-09-03T09:01:00Z,"[29, 83, 77, 28]"
29494,2022-09-03T09:01:00Z,"[5, 28, 84]"
29495,2022-09-03T09:01:00Z,"[33, 52, 13, 33, 38]"
29496,2022-09-03T09:01:00Z,"[32, 15, 1]"
29497,2022-09-03T09:01:00Z,"[5, 77, 9]"
29498,2022-09-03T09:01:00Z,"[21, 56]"
29499,2022-09-03T09:01:00Z,"[1, 37, 21, 20, 32, 26]"
29500,2022-09-03T09:01:00Z,"[34, 46, 6, 43, 63]"
29501,2022-09-03T09:01:00Z,"[17, 76, 15]"
29502,2022-09-03T09:01:00Z,"[15, 30, 23, 74]"
29503,2022-09-03T09:01:00Z,"[75, 28, 11, 77]"
29504,2022-09-03T09:02:00Z,"[81, 9, 26, 33]"
29505,2022-09-03T09:02:00Z,"[21, 69, 3, 47]"
29506,2022-09-03T09:02:00Z,"[39, 76]"
29507,2022-09-03T09:02:00Z,"[4, 20, 30, 25]"
29508,2022-09-03T09:02:00Z,"[64, 25, 65]"
29509,2022-09-03T09:02:00Z,"[14, 10, 33, 27, 84]"
29510,2022-09-03T09:03:00Z,"[74, 83]"
29511,2022-09-03T09:03:00Z,"[56, 62]"
29512,2022-09-03T09:03:00Z,"[84, 27, 27, 12]"
29513,2022-09-03T09:03:00Z,[83]
29514,2022-09-03T09:03:00Z,"[17, 40, 34]"
29515,2022-09-03T09:03:00Z,"[65, 56]"
29516,2022-09-03T09:03:00Z,"[1, 66, 27, 42]"
29517,2022-09-03T09:03:00Z,"[76, 59, 17]"
29518,2022-09-03T09:03:00Z,"[63, 53, 24]"
29519,2022-09-03T09:04:00Z,"[30, 33, 50, 84]"
29520,2022-09-03T09:04:00Z,"[3, 34, 36, 57, 2, 67]"
29521,2022-09-03T09:04:00Z,"[12, 28, 52]"
29522,2022-09-03T09:04:00Z,"[46, 39]"
29523,2022-09-03T09:04:00Z,"[56, 55]"
29524,2022-09-03T09:04:00Z,"[39, 73, 18, 76]"
29525,2022-09-03T09:05:00Z,"[20, 20, 74, 62, 62]"
29526,2022-09-03T09:05:00Z,[67]
29527,2022-09-03T09:05:00Z,"[39, 82, 22]"
29528,2022-09-03T09:06:00Z,"[14, 67, 77]"
29529,2022-09-03T09:06:00Z,"[84, 76, 14]"
29530,2022-09-03T09:06:00Z,"[72, 1, 24, 44, 56]"
29531,2022-09-03T09:06:00Z,"[18, 77, 1, 69, 39]"
29532,2022-09-03T09:06:00Z,"[80, 46, 29, 20]"
29533,2022-09-03T09:06:00Z,"[39, 31]"
29534,2022-09-03T09:07:00Z,"[8, 29, 65, 62, 47, 20, 19]"
29535,2022-09-03T09:07:00Z,"[42, 35]"
29536,2022-09-03T09:07:00Z,"[25, 28, 71, 67, 21]"
29537,2022-09-03T09:07:00Z,"[54, 75]"
29538,2022-09-03T09:07:00Z,"[1, 40]"
29539,2022-09-03T09:08:00Z,"[35, 35, 15, 84]"
29540,2022-09-03T09:08:00Z,"[77, 26, 53]"
29541,2022-09-03T09:09:00Z,"[20, 76, 57, 68]"
29542,2022-09-03T09:09:00Z,"[57, 69, 31, 20, 45, 43]"
29543,2022-09-03T09:09:00Z,"[78, 79]"
29544,2022-09-03T09:10:00Z,"[64, 76, 35, 25, 27]"
29545,2022-09-03T09:10:00Z,"[35, 78, 65, 77]"
29546,2022-09-03T09:10:00Z,"[78, 20]"
29547,2022-09-03T09:11:00Z,"[69, 81, 31, 9]"
29548,2022-09-03T09:11:00Z,"[65, 51, 20, 44]"
29549,2022-09-03T09:11:00Z,"[65, 40, 52, 10, 42]"
29550,2022-09-03T09:11:00Z,"[35, 53, 69, 69]"
29551,2022-09-03T09:11:00Z,"[24, 33, 83]"
29552,2022-09-03T09:11:00Z,"[86, 14, 53, 10, 32]"
29553,2022-09-03T09:11:00Z,"[20, 41]"
29554,2022-09-03T09:12:00Z,"[54, 40, 69]"
29555,2022-09-03T09:12:00Z,"[69, 72, 1, 63]"
29556,2022-09-03T09:12:00Z,[20]
29557,2022-09-03T09:12:00Z,"[12, 5, 34, 37]"
29558,2022-09-03T09:12:00Z,"[63, 62, 8, 62]"
29559,2022-09-03T09:13:00Z,"[67, 30]"
29560,2022-09-03T09:13:00Z,"[33, 75, 53, 63]"
29561,2022-09-03T09:13:00Z,"[12, 65, 80, 2, 58]"
29562,2022-09-03T09:13:00Z,"[65, 60]"
29563,2022-09-03T09:14:00Z,"[3, 33, 31]"
29564,2022-09-03T09:14:00Z,"[77, 28, 50, 24, 40]"
29565,2022-09-03T09:14:00Z,"[60, 9, 65, 32, 64, 1]"
29566,2022-09-03T09:14:00Z,"[20, 56, 24]"
29567,2022-09-03T09:15:00Z,"[57, 9, 77]"
29568,2022-09-03T09:15:00Z,"[64, 32, 75, 69]"
29569,2022-09-03T09:15:00Z,"[32, 71, 64, 56]"
29570,2022-09-03T09:15:00Z,"[3, 27, 30, 47]"
29571,2022-09-03T09:16:00Z,"[56, 62]"
29572,2022-09-03T09:16:00Z,"[38, 54, 6, 29]"
29573,2022-09-03T09:16:00Z,"[34, 9, 42]"
29574,2022-09-03T09:16:00Z,"[5, 5]"
29576,2022-09-03T09:16:00Z,"[20, 13, 67, 70]"
29575,2022-09-03T09:16:00Z,"[45, 8]"
29577,2022-09-03T09:16:00Z,"[82, 20, 22]"
29578,2022-09-03T09:16:00Z,"[34, 10, 80, 87]"
29579,2022-09-03T09:16:00Z,"[33, 50]"
29580,2022-09-03T09:17:00Z,"[1, 39, 44, 41]"
29581,2022-09-03T09:17:00Z,"[20, 79, 2]"
29582,2022-09-03T09:17:00Z,"[72, 58, 39, 35, 4]"
29583,2022-09-03T09:17:00Z,"[77, 14, 20]"
29584,2022-09-03T09:17:00Z,"[1, 58, 42]"
29585,2022-09-03T09:18:00Z,"[52, 56, 76, 79, 73]"
29586,2022-09-03T09:18:00Z,"[10, 65]"
29587,2022-09-03T09:18:00Z,"[54, 32, 9, 26]"
29588,2022-09-03T09:18:00Z,"[35, 65, 34]"
29589,2022-09-03T09:18:00Z,"[35, 80, 44]"
29590,2022-09-03T09:19:00Z,"[5, 66, 40]"
29591,2022-09-03T09:19:00Z,"[33, 9, 78]"
29592,2022-09-03T09:19:00Z,[6]
29593,2022-09-03T09:20:00Z,"[63, 66, 18]"
29594,2022-09-03T09:20:00Z,"[35, 17, 31, 12]"
29595,2022-09-03T09:20:00Z,"[56, 8, 56, 25]"
29596,2022-09-03T09:20:00Z,"[1, 7, 64]"
29597,2022-09-03T09:20:00Z,"[17, 35, 16]"
29598,2022-09-03T09:21:00Z,"[14, 37, 83]"
29599,2022-09-03T09:21:00Z,"[30, 46, 78]"
29600,2022-09-03T09:21:00Z,"[26, 34]"
29601,2022-09-03T09:21:00Z,"[71, 57]"
29602,2022-09-03T09:21:00Z,"[3, 33]"
29603,2022-09-03T09:21:00Z,"[50, 22, 39, 24, 69]"
29604,2022-09-03T09:22:00Z,"[86, 68, 54]"
29605,2022-09-03T09:22:00Z,[11]
29606,2022-09-03T09:22:00Z,"[3, 78, 27, 65, 51]"
29607,2022-09-03T09:22:00Z,"[60, 25, 56, 76]"
29608,2022-09-03T09:22:00Z,"[3, 45, 74, 66, 40]"
29609,2022-09-03T09:22:00Z,"[78, 32]"
29610,2022-09-03T09:23:00Z,"[82, 44]"
29611,2022-09-03T09:23:00Z,"[56, 24, 40, 25]"
29612,2022-09-03T09:23:00Z,"[4, 60, 44]"
29613,2022-09-03T09:23:00Z,"[23, 40, 16, 26]"
29614,2022-09-03T09:23:00Z,"[76, 34]"
29615,2022-09-03T09:23:00Z,"[30, 57]"
29616,2022-09-03T09:24:00Z,"[46, 10, 28]"
29617,2022-09-03T09:24:00Z,"[25, 77, 41, 55]"
29618,2022-09-03T09:24:00Z,"[62, 39, 17]"
29619,2022-09-03T09:24:00Z,"[24, 73, 32]"
29620,2022-09-03T09:24:00Z,"[40, 63, 34, 20]"
29621,2022-09-03T09:24:00Z,"[26, 68, 83, 53, 29]"
29622,2022-09-03T09:24:00Z,"[3, 32, 52]"
29623,2022-09-03T09:24:00Z,"[65, 8, 55, 31, 7]"
29624,2022-09-03T09:25:00Z,[65]
29625,2022-09-03T09:25:00Z,"[39, 82]"
29626,2022-09-03T09:25:00Z,"[42, 47, 32, 38]"
29627,2022-09-03T09:26:00Z,[19]
29628,2022-09-03T09:26:00Z,"[20, 65, 6, 7, 75, 74]"
29629,2022-09-03T09:27:00Z,"[83, 34]"
29630,2022-09-03T09:27:00Z,"[76, 41, 33]"
29631,2022-09-03T09:27:00Z,"[50, 57, 24]"
29632,2022-09-03T09:27:00Z,"[62, 56, 62, 5]"
29633,2022-09-03T09:27:00Z,"[86, 35, 30, 39, 50]"
29634,2022-09-03T09:28:00Z,[32]
29635,2022-09-03T09:28:00Z,"[27, 62, 70]"
29636,2022-09-03T09:28:00Z,"[80, 83, 84, 33, 21]"
29637,2022-09-03T09:28:00Z,"[34, 20, 24]"
29638,2022-09-03T09:29:00Z,"[40, 65, 25, 29, 15]"
29639,2022-09-03T09:29:00Z,"[14, 50, 37, 28, 33]"
29640,2022-09-03T09:29:00Z,"[82, 6, 63, 18]"
29641,2022-09-03T09:29:00Z,"[24, 41, 77, 35, 75, 7]"
29642,2022-09-03T09:29:00Z,"[26, 18, 57, 25, 66]"
29643,2022-09-03T09:29:00Z,"[77, 28, 30]"
29644,2022-09-03T09:30:00Z,"[9, 83]"
29645,2022-09-03T09:30:00Z,"[79, 61, 67, 8, 65, 44]"
29646,2022-09-03T09:30:00Z,"[33, 76, 71]"
29647,2022-09-03T09:30:00Z,"[77, 34, 54, 57]"
29648,2022-09-03T09:31:00Z,"[54, 82, 9, 32]"
29649,2022-09-03T09:31:00Z,"[25, 46, 26]"
29650,2022-09-03T09:31:00Z,[63]
29651,2022-09-03T09:31:00Z,"[6, 63, 74, 63, 77]"
29652,2022-09-03T09:31:00Z,"[27, 70, 50]"
29653,2022-09-03T09:31:00Z,"[38, 1, 1, 1]"
29654,2022-09-03T09:31:00Z,"[18, 56, 84, 62]"
29655,2022-09-03T09:31:00Z,[47]
29656,2022-09-03T09:31:00Z,"[78, 31, 7, 26]"
29657,2022-09-03T09:32:00Z,"[82, 58]"
29658,2022-09-03T09:33:00Z,"[72, 40, 63]"
29659,2022-09-03T09:33:00Z,"[62, 41]"
29660,2022-09-03T09:33:00Z,"[29, 48, 9, 33]"
29661,2022-09-03T09:33:00Z,"[56, 72]"
29662,2022-09-03T09:34:00Z,"[6, 32, 14, 87, 85]"
29663,2022-09-03T09:34:00Z,"[1, 37]"
29664,2022-09-03T09:34:00Z,"[18, 40, 35, 76]"
29665,2022-09-03T09:34:00Z,"[57, 7, 47]"
29666,2022-09-03T09:34:00Z,"[64, 37]"
29667,2022-09-03T09:35:00Z,"[84, 34]"
29668,2022-09-03T09:35:00Z,"[56, 17, 71]"
29669,2022-09-03T09:35:00Z,"[46, 16, 35, 20]"
29670,2022-09-03T09:35:00Z,"[45, 38, 20, 41, 67, 56]"
29671,2022-09-03T09:36:00Z,"[54, 46]"
29672,2022-09-03T09:36:00Z,"[60, 47, 30]"
29673,2022-09-03T09:36:00Z,"[3, 84, 71, 77, 42, 84, 8]"
29674,2022-09-03T09:36:00Z,"[35, 43]"
29675,2022-09-03T09:36:00Z,"[82, 17, 20, 12]"
29676,2022-09-03T09:36:00Z,"[67, 62, 32]"
29677,2022-09-03T09:36:00Z,"[47, 68, 47, 65]"
29678,2022-09-03T09:36:00Z,"[44, 44, 69, 52, 65]"
29679,2022-09-03T09:36:00Z,[33]
29680,2022-09-03T09:37:00Z,"[67, 14]"
29681,2022-09-03T09:37:00Z,"[79, 14]"
29682,2022-09-03T09:37:00Z,"[63, 47, 77, 2, 85, 3, 2, 2]"
29683,2022-09-03T09:37:00Z,"[44, 26, 19, 67]"
29684,2022-09-03T09:38:00Z,"[35, 33, 23, 44]"
29685,2022-09-03T09:38:00Z,"[67, 18, 57, 39]"
29686,2022-09-03T09:38:00Z,"[14, 37, 31, 51, 34, 63]"
29687,2022-09-03T09:38:00Z,"[78, 24, 42]"
29688,2022-09-03T09:38:00Z,"[56, 15]"
29689,2022-09-03T09:38:00Z,"[60, 35, 76]"
29690,2022-09-03T09:38:00Z,"[51, 67]"
29691,2022-09-03T09:38:00Z,"[57, 41]"
29692,2022-09-03T09:39:00Z,"[5, 18, 77, 13]"
29693,2022-09-03T09:39:00Z,"[38, 83, 66, 84]"
29694,2022-09-03T09:39:00Z,"[38, 35, 49]"
29695,2022-09-03T09:40:00Z,"[56, 69, 82, 64, 1]"
29696,2022-09-03T09:40:00Z,"[15, 47, 58, 53]"
29697,2022-09-03T09:40:00Z,"[32, 7, 35, 12]"
29698,2022-09-03T09:40:00Z,"[74, 66, 53]"
29699,2022-09-03T09:40:00Z,"[32, 3, 73, 86]"
29700,2022-09-03T09:41:00Z,"[46, 41, 73, 66, 40, 71]"
29701,2022-09-03T09:41:00Z,"[53, 65, 1, 26, 15]"
29702,2022-09-03T09:41:00Z,"[39, 70, 72, 2, 56, 24]"
29703,2022-09-03T09:41:00Z,"[34, 20]"
29704,2022-09-03T09:41:00Z,"[61, 2]"
29705,2022-09-03T09:41:00Z,"[71, 77, 67]"
29706,2022-09-03T09:41:00Z,"[35, 14]"
29707,2022-09-03T09:41:00Z,"[47, 65]"
29708,2022-09-03T09:41:00Z,"[65, 35, 2, 17]"
29709,2022-09-03T09:41:00Z,"[69, 56, 23, 70]"
29710,2022-09-03T09:41:00Z,"[83, 3, 78, 47]"
29712,2022-09-03T09:42:00Z,"[86, 41, 19, 47]"
29711,2022-09-03T09:42:00Z,"[44, 76]"
29713,2022-09-03T09:42:00Z,"[33, 15, 35]"
29714,2022-09-03T09:42:00Z,"[20, 64, 32, 54, 18, 42, 28]"
29715,2022-09-03T09:42:00Z,"[38, 74, 16]"
29716,2022-09-03T09:42:00Z,"[78, 78, 84, 69]"
29717,2022-09-03T09:43:00Z,"[20, 3, 60]"
29718,2022-09-03T09:43:00Z,"[66, 20]"
29719,2022-09-03T09:43:00Z,"[77, 35, 26, 50]"
29720,2022-09-03T09:44:00Z,"[74, 1]"
29721,2022-09-03T09:44:00Z,"[16, 2, 13, 50]"
29722,2022-09-03T09:44:00Z,[74]
29723,2022-09-03T09:44:00Z,[65]
29724,2022-09-03T09:44:00Z,[76]
29725,2022-09-03T09:45:00Z,"[53, 5]"
29726,2022-09-03T09:45:00Z,"[52, 9, 49, 19]"
29727,2022-09-03T09:45:00Z,"[31, 25, 41, 31]"
29728,2022-09-03T09:45:00Z,"[26, 65, 70]"
29729,2022-09-03T09:45:00Z,"[14, 18, 29, 31]"
29730,2022-09-03T09:45:00Z,"[60, 4, 46, 76]"
29731,2022-09-03T09:45:00Z,"[84, 38, 6, 40, 39]"
29732,2022-09-03T09:46:00Z,"[14, 40, 18, 23]"
29733,2022-09-03T09:46:00Z,"[32, 76, 76, 18]"
29734,2022-09-03T09:46:00Z,"[34, 80, 38, 15]"
29735,2022-09-03T09:46:00Z,"[64, 19, 6]"
29736,2022-09-03T09:46:00Z,"[1, 67]"
29737,2022-09-03T09:46:00Z,"[4, 29, 40, 34, 47]"
29738,2022-09-03T09:46:00Z,"[84, 82, 65]"
29739,2022-09-03T09:46:00Z,"[65, 12]"
29740,2022-09-03T09:46:00Z,"[1, 43, 62, 67]"
29741,2022-09-03T09:46:00Z,"[66, 4, 33, 62]"
29742,2022-09-03T09:46:00Z,"[71, 2, 47, 62]"
29743,2022-09-03T09:47:00Z,"[4, 57, 20, 83, 6]"
29745,2022-09-03T09:47:00Z,"[16, 1, 16]"
29744,2022-09-03T09:47:00Z,"[24, 10, 50, 77, 14]"
29746,2022-09-03T09:48:00Z,"[17, 32, 28]"
29747,2022-09-03T09:48:00Z,"[65, 50]"
29748,2022-09-03T09:48:00Z,"[38, 34]"
29749,2022-09-03T09:49:00Z,"[6, 62, 41, 50]"
29750,2022-09-03T09:49:00Z,"[43, 15, 70]"
29751,2022-09-03T09:49:00Z,"[71, 18, 71]"
29752,2022-09-03T09:49:00Z,"[3, 5, 76]"
29753,2022-09-03T09:50:00Z,"[43, 65, 29, 31]"
29754,2022-09-03T09:50:00Z,[2]
29755,2022-09-03T09:50:00Z,"[66, 87, 44]"
29756,2022-09-03T09:50:00Z,"[51, 42]"
29757,2022-09-03T09:50:00Z,"[46, 74, 33]"
29758,2022-09-03T09:50:00Z,"[62, 72]"
29759,2022-09-03T09:50:00Z,"[17, 1, 54, 58, 2]"
29760,2022-09-03T09:50:00Z,"[20, 15, 74, 63, 87]"
29761,2022-09-03T09:50:00Z,[34]
29762,2022-09-03T09:51:00Z,"[4, 74, 62, 82, 27]"
29763,2022-09-03T09:51:00Z,"[2, 31]"
29764,2022-09-03T09:51:00Z,"[64, 50, 14]"
29765,2022-09-03T09:51:00Z,"[70, 17]"
29766,2022-09-03T09:51:00Z,"[10, 56, 26, 30, 57, 72]"
29767,2022-09-03T09:51:00Z,[52]
29768,2022-09-03T09:51:00Z,"[53, 67, 18, 23, 42]"
29770,2022-09-03T09:51:00Z,"[67, 84, 27, 68, 70]"
29769,2022-09-03T09:51:00Z,"[67, 17, 8]"
29771,2022-09-03T09:52:00Z,"[35, 15]"
29772,2022-09-03T09:52:00Z,[78]
29773,2022-09-03T09:52:00Z,"[85, 60, 38, 77]"
29774,2022-09-03T09:52:00Z,"[33, 2, 20]"
29775,2022-09-03T09:52:00Z,"[21, 35, 62]"
29776,2022-09-03T09:53:00Z,"[33, 11]"
29777,2022-09-03T09:53:00Z,[83]
29778,2022-09-03T09:53:00Z,"[62, 9, 72]"
29779,2022-09-03T09:53:00Z,"[47, 79, 20]"
29780,2022-09-03T09:53:00Z,"[32, 80, 62, 63, 61]"
29781,2022-09-03T09:53:00Z,"[30, 47, 11, 60]"
29782,2022-09-03T09:53:00Z,"[34, 18]"
29783,2022-09-03T09:53:00Z,"[31, 29]"
29784,2022-09-03T09:54:00Z,"[3, 40]"
29785,2022-09-03T09:55:00Z,"[54, 5]"
29786,2022-09-03T09:55:00Z,"[30, 60, 53, 58, 20, 40, 35, 62, 1]"
29787,2022-09-03T09:55:00Z,"[37, 59, 8]"
29788,2022-09-03T09:56:00Z,"[53, 74]"
29789,2022-09-03T09:56:00Z,"[65, 77]"
29790,2022-09-03T09:56:00Z,"[74, 7, 42]"
29791,2022-09-03T09:56:00Z,"[76, 63, 71]"
29792,2022-09-03T09:56:00Z,"[8, 14, 4, 50]"
29793,2022-09-03T09:56:00Z,"[80, 50, 37, 14]"
29794,2022-09-03T09:56:00Z,"[78, 78, 12]"
29795,2022-09-03T09:57:00Z,"[65, 5, 3]"
29796,2022-09-03T09:57:00Z,"[75, 67, 6, 75]"
29797,2022-09-03T09:57:00Z,"[60, 38, 56, 63]"
29798,2022-09-03T09:57:00Z,"[79, 48]"
29799,2022-09-03T09:57:00Z,"[24, 82, 87, 67]"
29800,2022-09-03T09:57:00Z,"[79, 17, 78, 65, 65]"
29801,2022-09-03T09:58:00Z,"[40, 30, 11]"
29802,2022-09-03T09:59:00Z,"[65, 24, 20, 1, 87]"
29803,2022-09-03T09:59:00Z,"[15, 23, 83, 46, 66, 28]"
29804,2022-09-03T09:59:00Z,"[8, 5, 52]"
29805,2022-09-03T10:00:00Z,[28]
29806,2022-09-03T10:00:00Z,"[84, 45, 8]"
29807,2022-09-03T10:00:00Z,"[66, 57, 50, 43]"
29808,2022-09-03T10:00:00Z,"[3, 22, 37]"
29809,2022-09-03T10:00:00Z,"[8, 20, 77]"
29810,2022-09-03T10:00:00Z,"[32, 60, 39]"
29811,2022-09-03T10:01:00Z,"[35, 57, 77, 47]"
29812,2022-09-03T10:02:00Z,"[26, 57, 76]"
29813,2022-09-03T10:02:00Z,"[71, 12, 8, 17, 71]"
29814,2022-09-03T10:02:00Z,"[71, 57, 1, 11]"
29815,2022-09-03T10:02:00Z,"[33, 57]"
29816,2022-09-03T10:02:00Z,[46]
29817,2022-09-03T10:03:00Z,"[20, 5]"
29818,2022-09-03T10:03:00Z,"[66, 80, 35, 23]"
29819,2022-09-03T10:03:00Z,"[13, 20]"
29820,2022-09-03T10:03:00Z,"[56, 44, 13, 70, 87]"
29821,2022-09-03T10:04:00Z,"[27, 40]"
29822,2022-09-03T10:04:00Z,"[76, 3, 76]"
29823,2022-09-03T10:04:00Z,"[15, 80, 22, 80]"
29824,2022-09-03T10:04:00Z,"[35, 1, 66, 16, 43]"
29825,2022-09-03T10:04:00Z,"[54, 56]"
29826,2022-09-03T10:05:00Z,"[46, 53, 68]"
29827,2022-09-03T10:05:00Z,"[30, 15, 32, 62, 5]"
29828,2022-09-03T10:05:00Z,"[77, 84, 22, 2]"
29829,2022-09-03T10:05:00Z,"[63, 50, 16, 52]"
29830,2022-09-03T10:06:00Z,[4]
29831,2022-09-03T10:06:00Z,[30]
29832,2022-09-03T10:06:00Z,"[66, 17]"
29833,2022-09-03T10:06:00Z,"[74, 67, 80]"
29834,2022-09-03T10:07:00Z,"[75, 33]"
29835,2022-09-03T10:07:00Z,"[56, 6, 17]"
29836,2022-09-03T10:07:00Z,"[10, 44, 66]"
29837,2022-09-03T10:07:00Z,"[79, 20, 6, 26]"
29838,2022-09-03T10:08:00Z,"[46, 4, 20, 76]"
29839,2022-09-03T10:08:00Z,"[21, 80]"
29840,2022-09-03T10:08:00Z,"[1, 71, 64, 76, 84]"
29841,2022-09-03T10:08:00Z,"[15, 63]"
29842,2022-09-03T10:08:00Z,"[53, 37, 2, 37]"
29843,2022-09-03T10:08:00Z,"[67, 10, 57, 77, 54, 58]"
29844,2022-09-03T10:08:00Z,"[2, 84]"
29845,2022-09-03T10:09:00Z,"[50, 3, 84, 40, 9]"
29846,2022-09-03T10:09:00Z,"[1, 4, 40, 34]"
29847,2022-09-03T10:09:00Z,"[18, 6, 76]"
29848,2022-09-03T10:09:00Z,"[65, 23, 56, 70]"
29849,2022-09-03T10:09:00Z,"[25, 86, 1]"
29850,2022-09-03T10:10:00Z,"[83, 24, 57, 54]"
29851,2022-09-03T10:10:00Z,"[74, 31, 16, 31]"
29852,2022-09-03T10:10:00Z,"[80, 45, 85, 63]"
29853,2022-09-03T10:10:00Z,"[63, 27, 54]"
29854,2022-09-03T10:10:00Z,"[50, 40, 33]"
29855,2022-09-03T10:11:00Z,"[32, 17, 79]"
29856,2022-09-03T10:11:00Z,"[33, 15, 61]"
29857,2022-09-03T10:11:00Z,[10]
29858,2022-09-03T10:12:00Z,"[69, 69, 65]"
